Pais,Codigo,Sectores
"PAN  ","11605     ",210
"PAN  ","11606     ",210
"PAN  ","11607     ",150
"PAN  ","11608     ",170
"PAN  ","11609     ",180
"PAN  ","1161      ",150
"PAN  ","11610     ",100
"PAN  ","11611     ",160
"PAN  ","11612     ",210
"PAN  ","11613     ",210
"PAN  ","11614     ",110
"PAN  ","11615     ",210
"PAN  ","11616     ",210
"PAN  ","11617     ",200
"PAN  ","11618     ",210
"PAN  ","11619     ",210
"PAN  ","1162      ",210
"PAN  ","11620     ",200
"PAN  ","11621     ",210
"PAN  ","11622     ",210
"PAN  ","11623     ",210
"PAN  ","11624     ",150
"PAN  ","11625     ",210
"PAN  ","11626     ",210
"PAN  ","11627     ",210
"PAN  ","11628     ",210
"PAN  ","11629     ",210
"PAN  ","1163      ",250
"PAN  ","11630     ",210
"PAN  ","11631     ",210
"PAN  ","11632     ",210
"PAN  ","11633     ",210
"PAN  ","11634     ",210
"PAN  ","11635     ",180
"PAN  ","11636     ",110
"PAN  ","11637     ",70
"PAN  ","11638     ",160
"PAN  ","11639     ",110
"PAN  ","1164      ",160
"PAN  ","11640     ",180
"PAN  ","11641     ",60
"PAN  ","11642     ",120
"PAN  ","11643     ",70
"PAN  ","11644     ",460
"PAN  ","11645     ",150
"PAN  ","11646     ",210
"PAN  ","11647     ",170
"PAN  ","11648     ",150
"PAN  ","11649     ",150
"PAN  ","1165      ",210
"PAN  ","11650     ",210
"PAN  ","11651     ",210
"PAN  ","11652     ",210
"PAN  ","11653     ",180
"PAN  ","11654     ",210
"PAN  ","11655     ",210
"PAN  ","11656     ",210
"PAN  ","11657     ",210
"PAN  ","11658     ",210
"PAN  ","11659     ",250
"PAN  ","1166      ",570
"PAN  ","11660     ",210
"PAN  ","11661     ",210
"PAN  ","11662     ",210
"PAN  ","11663     ",210
"PAN  ","11664     ",210
"PAN  ","11665     ",210
"PAN  ","11666     ",210
"PAN  ","11667     ",210
"PAN  ","11668     ",180
"PAN  ","11669     ",210
"PAN  ","1167      ",200
"PAN  ","11670     ",150
"PAN  ","11671     ",210
"PAN  ","11672     ",70
"PAN  ","11673     ",70
"PAN  ","11674     ",210
"PAN  ","11675     ",210
"PAN  ","11676     ",160
"PAN  ","11677     ",210
"PAN  ","11678     ",210
"PAN  ","11679     ",10
"PAN  ","1168      ",180
"PAN  ","11680     ",240
"PAN  ","11681     ",210
"PAN  ","11682     ",210
"PAN  ","11683     ",200
"PAN  ","11684     ",190
"PAN  ","11685     ",210
"PAN  ","11686     ",210
"PAN  ","11687     ",80
"PAN  ","11688     ",210
"PAN  ","11689     ",210
"PAN  ","1169      ",180
"PAN  ","11690     ",210
"PAN  ","11691     ",210
"PAN  ","11692     ",210
"PAN  ","11693     ",150
"PAN  ","11694     ",210
"PAN  ","11695     ",210
"PAN  ","11696     ",210
"PAN  ","11697     ",210
"PAN  ","11698     ",70
"PAN  ","11699     ",180
"PAN  ","117       ",10
"PAN  ","1170      ",100
"PAN  ","11700     ",210
"PAN  ","11701     ",210
"PAN  ","11702     ",210
"PAN  ","11703     ",130
"PAN  ","11704     ",210
"PAN  ","11705     ",200
"PAN  ","11706     ",210
"PAN  ","11707     ",200
"PAN  ","11708     ",210
"PAN  ","11709     ",130
"PAN  ","1171      ",110
"PAN  ","11710     ",200
"PAN  ","11711     ",210
"PAN  ","11712     ",210
"PAN  ","11713     ",160
"PAN  ","11714     ",170
"PAN  ","11715     ",260
"PAN  ","11716     ",230
"PAN  ","11717     ",210
"PAN  ","11718     ",210
"PAN  ","11719     ",190
"PAN  ","1172      ",150
"PAN  ","11720     ",210
"PAN  ","11721     ",70
"PAN  ","11722     ",230
"PAN  ","11723     ",120
"PAN  ","11724     ",60
"PAN  ","11725     ",210
"PAN  ","11726     ",210
"PAN  ","11727     ",190
"PAN  ","11728     ",210
"PAN  ","11729     ",80
"PAN  ","1173      ",190
"PAN  ","11730     ",210
"PAN  ","11731     ",160
"PAN  ","11732     ",210
"PAN  ","11733     ",210
"PAN  ","11734     ",210
"PAN  ","11735     ",210
"PAN  ","11736     ",160
"PAN  ","11737     ",210
"PAN  ","11738     ",150
"PAN  ","11739     ",200
"PAN  ","1174      ",100
"PAN  ","11740     ",210
"PAN  ","11741     ",120
"PAN  ","11742     ",120
"PAN  ","11743     ",230
"PAN  ","11744     ",210
"PAN  ","11745     ",250
"PAN  ","11746     ",200
"PAN  ","11747     ",210
"PAN  ","11748     ",210
"PAN  ","11749     ",210
"PAN  ","1175      ",170
"PAN  ","11750     ",210
"PAN  ","11751     ",210
"PAN  ","11752     ",210
"PAN  ","11753     ",200
"PAN  ","11754     ",210
"PAN  ","11755     ",210
"PAN  ","11756     ",210
"PAN  ","11757     ",210
"PAN  ","11758     ",210
"PAN  ","11759     ",210
"PAN  ","1176      ",180
"PAN  ","11760     ",210
"PAN  ","11761     ",210
"PAN  ","11762     ",210
"PAN  ","11763     ",210
"PAN  ","11764     ",210
"PAN  ","11765     ",210
"PAN  ","11766     ",210
"PAN  ","11767     ",210
"PAN  ","11768     ",580
"PAN  ","11769     ",210
"PAN  ","1177      ",150
"PAN  ","11770     ",210
"PAN  ","11771     ",200
"PAN  ","11772     ",210
"PAN  ","11773     ",60
"PAN  ","11774     ",210
"PAN  ","11775     ",70
"PAN  ","11776     ",190
"PAN  ","11777     ",210
"PAN  ","11778     ",200
"PAN  ","11779     ",230
"PAN  ","1178      ",210
"PAN  ","11780     ",210
"PAN  ","11781     ",210
"PAN  ","11782     ",60
"PAN  ","11783     ",70
"PAN  ","11784     ",70
"PAN  ","11785     ",250
"PAN  ","11786     ",150
"PAN  ","11787     ",120
"PAN  ","11788     ",180
"PAN  ","11789     ",180
"PAN  ","1179      ",260
"PAN  ","11790     ",210
"PAN  ","11791     ",190
"PAN  ","11792     ",210
"PAN  ","11793     ",210
"PAN  ","11794     ",200
"PAN  ","11795     ",210
"PAN  ","11796     ",150
"PAN  ","11797     ",100
"PAN  ","11798     ",70
"PAN  ","11799     ",200
"PAN  ","118       ",180
"PAN  ","1180      ",250
"PAN  ","11800     ",210
"PAN  ","11801     ",160
"PAN  ","11802     ",210
"PAN  ","11803     ",200
"PAN  ","11804     ",210
"PAN  ","11805     ",210
"PAN  ","11806     ",210
"PAN  ","11807     ",160
"PAN  ","11808     ",210
"PAN  ","11809     ",160
"PAN  ","1181      ",70
"PAN  ","11810     ",140
"PAN  ","11811     ",170
"PAN  ","11812     ",160
"PAN  ","11813     ",70
"PAN  ","11814     ",210
"PAN  ","11815     ",160
"PAN  ","11816     ",180
"PAN  ","11817     ",200
"PAN  ","11818     ",10
"PAN  ","11819     ",200
"PAN  ","1182      ",190
"PAN  ","11820     ",210
"PAN  ","11821     ",180
"PAN  ","11822     ",170
"PAN  ","11823     ",200
"PAN  ","11824     ",110
"PAN  ","11825     ",250
"PAN  ","11826     ",200
"PAN  ","11827     ",250
"PAN  ","11828     ",210
"PAN  ","11829     ",210
"PAN  ","1183      ",210
"PAN  ","11830     ",210
"PAN  ","11831     ",210
"PAN  ","11832     ",210
"PAN  ","11833     ",210
"PAN  ","11834     ",210
"PAN  ","11835     ",70
"PAN  ","11836     ",210
"PAN  ","11837     ",180
"PAN  ","11838     ",260
"PAN  ","11839     ",190
"PAN  ","1184      ",210
"PAN  ","11840     ",140
"PAN  ","11841     ",210
"PAN  ","11842     ",200
"PAN  ","11843     ",610
"PAN  ","11844     ",180
"PAN  ","11845     ",210
"PAN  ","11846     ",200
"PAN  ","11847     ",200
"PAN  ","11848     ",120
"PAN  ","11849     ",210
"PAN  ","1185      ",210
"PAN  ","11850     ",180
"PAN  ","11851     ",210
"PAN  ","11852     ",210
"PAN  ","11853     ",290
"PAN  ","11854     ",210
"PAN  ","11855     ",210
"PAN  ","11856     ",170
"PAN  ","11857     ",210
"PAN  ","11858     ",210
"PAN  ","11859     ",190
"PAN  ","1186      ",120
"PAN  ","11860     ",250
"PAN  ","11861     ",180
"PAN  ","11862     ",210
"PAN  ","11863     ",210
"PAN  ","11864     ",250
"PAN  ","11865     ",210
"PAN  ","11866     ",110
"PAN  ","11867     ",70
"PAN  ","11868     ",210
"PAN  ","11869     ",150
"PAN  ","1187      ",210
"PAN  ","11870     ",210
"PAN  ","11871     ",160
"PAN  ","11872     ",210
"PAN  ","11873     ",210
"PAN  ","11874     ",210
"PAN  ","11875     ",210
"PAN  ","11876     ",180
"PAN  ","11877     ",70
"PAN  ","11878     ",210
"PAN  ","11879     ",120
"PAN  ","1188      ",160
"PAN  ","11880     ",160
"PAN  ","11881     ",210
"PAN  ","11882     ",120
"PAN  ","11883     ",160
"PAN  ","11884     ",190
"PAN  ","11885     ",110
"PAN  ","11886     ",210
"PAN  ","11887     ",210
"PAN  ","11888     ",230
"PAN  ","11889     ",210
"PAN  ","1189      ",210
"PAN  ","11890     ",150
"PAN  ","11891     ",210
"PAN  ","11892     ",160
"PAN  ","11893     ",210
"PAN  ","11894     ",210
"PAN  ","11895     ",200
"PAN  ","11896     ",210
"PAN  ","11897     ",180
"PAN  ","11898     ",120
"PAN  ","11899     ",200
"PAN  ","119       ",180
"PAN  ","1190      ",230
"PAN  ","11900     ",210
"PAN  ","11901     ",230
"PAN  ","11902     ",210
"PAN  ","11903     ",160
"PAN  ","11904     ",80
"PAN  ","11905     ",210
"PAN  ","11906     ",210
"PAN  ","11907     ",170
"PAN  ","11908     ",200
"PAN  ","11909     ",210
"PAN  ","1191      ",150
"PAN  ","11910     ",210
"PAN  ","11911     ",210
"PAN  ","11912     ",210
"PAN  ","11913     ",210
"PAN  ","11914     ",210
"PAN  ","11915     ",210
"PAN  ","11916     ",210
"PAN  ","11917     ",80
"PAN  ","11918     ",210
"PAN  ","11919     ",210
"PAN  ","1192      ",210
"PAN  ","11920     ",210
"PAN  ","11921     ",210
"PAN  ","11922     ",60
"PAN  ","11923     ",20
"PAN  ","11924     ",2
"PAN  ","11925     ",70
"PAN  ","11926     ",160
"PAN  ","11927     ",21
"PAN  ","11928     ",210
"PAN  ","11929     ",210
"PAN  ","1193      ",160
"PAN  ","11930     ",210
"PAN  ","11931     ",210
"PAN  ","11932     ",210
"PAN  ","11933     ",390
"PAN  ","11934     ",250
"PAN  ","11935     ",210
"PAN  ","11936     ",210
"PAN  ","11937     ",210
"PAN  ","11938     ",70
"PAN  ","11939     ",210
"PAN  ","1194      ",210
"PAN  ","11940     ",210
"PAN  ","11941     ",150
"PAN  ","11942     ",230
"PAN  ","11943     ",150
"PAN  ","11944     ",210
"PAN  ","11945     ",370
"PAN  ","11946     ",230
"PAN  ","11947     ",200
"PAN  ","11948     ",260
"PAN  ","11949     ",150
"PAN  ","1195      ",160
"PAN  ","11950     ",80
"PAN  ","11951     ",140
"PAN  ","11952     ",150
"PAN  ","11953     ",210
"PAN  ","11954     ",210
"PAN  ","11955     ",210
"PAN  ","11956     ",210
"PAN  ","11957     ",110
"PAN  ","11958     ",210
"PAN  ","11959     ",210
"PAN  ","1196      ",250
"PAN  ","11960     ",130
"PAN  ","11961     ",210
"PAN  ","11962     ",210
"PAN  ","11963     ",210
"PAN  ","11964     ",210
"PAN  ","11965     ",610
"PAN  ","11966     ",150
"PAN  ","11967     ",210
"PAN  ","11968     ",120
"PAN  ","11969     ",210
"PAN  ","1197      ",80
"PAN  ","11970     ",210
"PAN  ","11971     ",210
"PAN  ","11972     ",210
"PAN  ","11973     ",210
"PAN  ","11974     ",210
"PAN  ","11975     ",150
"PAN  ","11976     ",210
"PAN  ","11977     ",210
"PAN  ","11978     ",210
"PAN  ","11979     ",210
"PAN  ","1198      ",200
"PAN  ","11980     ",180
"PAN  ","11981     ",250
"PAN  ","11982     ",210
"PAN  ","11983     ",210
"PAN  ","11984     ",160
"PAN  ","11985     ",670
"PAN  ","11986     ",40
"PAN  ","11987     ",230
"PAN  ","11988     ",210
"PAN  ","11989     ",80
"PAN  ","1199      ",580
"PAN  ","11990     ",200
"PAN  ","11991     ",210
"PAN  ","11992     ",210
"PAN  ","11993     ",200
"PAN  ","11994     ",210
"PAN  ","11995     ",210
"PAN  ","11996     ",180
"PAN  ","11997     ",210
"PAN  ","11998     ",200
"PAN  ","11999     ",210
"PAN  ","12        ",220
"PAN  ","120       ",210
"PAN  ","1200      ",50
"PAN  ","12000     ",180
"PAN  ","12001     ",200
"PAN  ","12002     ",150
"PAN  ","12003     ",150
"PAN  ","12004     ",180
"PAN  ","12005     ",70
"PAN  ","12006     ",210
"PAN  ","12007     ",90
"PAN  ","12008     ",180
"PAN  ","12009     ",210
"PAN  ","1201      ",160
"PAN  ","12010     ",210
"PAN  ","12011     ",160
"PAN  ","12012     ",150
"PAN  ","12013     ",210
"PAN  ","12014     ",200
"PAN  ","12015     ",250
"PAN  ","12016     ",210
"PAN  ","12017     ",210
"PAN  ","12018     ",210
"PAN  ","12019     ",190
"PAN  ","1202      ",160
"PAN  ","12020     ",210
"PAN  ","12021     ",580
"PAN  ","12022     ",210
"PAN  ","12023     ",160
"PAN  ","12024     ",210
"PAN  ","12025     ",160
"PAN  ","12026     ",210
"PAN  ","12027     ",70
"PAN  ","12028     ",200
"PAN  ","12029     ",70
"PAN  ","1203      ",210
"PAN  ","12030     ",210
"PAN  ","12031     ",210
"PAN  ","12032     ",210
"PAN  ","12033     ",210
"PAN  ","12034     ",70
"PAN  ","12035     ",150
"PAN  ","12036     ",120
"PAN  ","12037     ",210
"PAN  ","12038     ",120
"PAN  ","12039     ",210
"PAN  ","1204      ",150
"PAN  ","12040     ",210
"PAN  ","12041     ",80
"PAN  ","12042     ",210
"PAN  ","12043     ",210
"PAN  ","12044     ",210
"PAN  ","12045     ",70
"PAN  ","12046     ",210
"PAN  ","12047     ",210
"PAN  ","12048     ",210
"PAN  ","12049     ",160
"PAN  ","1205      ",150
"PAN  ","12050     ",190
"PAN  ","12051     ",210
"PAN  ","12052     ",160
"PAN  ","12053     ",190
"PAN  ","12054     ",210
"PAN  ","12055     ",210
"PAN  ","12056     ",210
"PAN  ","12057     ",180
"PAN  ","12058     ",210
"PAN  ","12059     ",210
"PAN  ","1206      ",210
"PAN  ","12060     ",210
"PAN  ","12061     ",210
"PAN  ","12062     ",210
"PAN  ","12063     ",130
"PAN  ","12064     ",210
"PAN  ","12065     ",70
"PAN  ","12066     ",210
"PAN  ","12067     ",210
"PAN  ","12068     ",120
"PAN  ","12069     ",160
"PAN  ","1207      ",160
"PAN  ","12070     ",210
"PAN  ","12071     ",200
"PAN  ","12072     ",210
"PAN  ","12073     ",70
"PAN  ","12074     ",80
"PAN  ","12075     ",210
"PAN  ","12076     ",250
"PAN  ","12077     ",200
"PAN  ","12078     ",190
"PAN  ","12079     ",160
"PAN  ","1208      ",160
"PAN  ","12080     ",160
"PAN  ","12081     ",220
"PAN  ","12082     ",260
"PAN  ","12083     ",260
"PAN  ","12084     ",260
"PAN  ","12085     ",180
"PAN  ","12086     ",210
"PAN  ","12087     ",70
"PAN  ","12088     ",250
"PAN  ","12089     ",210
"PAN  ","1209      ",180
"PAN  ","12090     ",210
"PAN  ","12091     ",190
"PAN  ","12092     ",210
"PAN  ","12093     ",210
"PAN  ","12094     ",210
"PAN  ","12095     ",210
"PAN  ","12096     ",10
"PAN  ","12097     ",130
"PAN  ","12098     ",210
"PAN  ","12099     ",80
"PAN  ","121       ",220
"PAN  ","1210      ",140
"PAN  ","12100     ",210
"PAN  ","12101     ",180
"PAN  ","12102     ",210
"PAN  ","12103     ",210
"PAN  ","12104     ",210
"PAN  ","12105     ",200
"PAN  ","12106     ",180
"PAN  ","12107     ",150
"PAN  ","12108     ",240
"PAN  ","12109     ",230
"PAN  ","1211      ",230
"PAN  ","12110     ",210
"PAN  ","12111     ",70
"PAN  ","12112     ",210
"PAN  ","12113     ",210
"PAN  ","12114     ",100
"PAN  ","12115     ",60
"PAN  ","12116     ",180
"PAN  ","12117     ",210
"PAN  ","12118     ",190
"PAN  ","12119     ",190
"PAN  ","1212      ",230
"PAN  ","12120     ",210
"PAN  ","12121     ",210
"PAN  ","12122     ",100
"PAN  ","12123     ",210
"PAN  ","12124     ",150
"PAN  ","12125     ",180
"PAN  ","12126     ",210
"PAN  ","12127     ",200
"PAN  ","12128     ",210
"PAN  ","12129     ",210
"PAN  ","1213      ",120
"PAN  ","12130     ",150
"PAN  ","12131     ",160
"PAN  ","12132     ",70
"PAN  ","12133     ",210
"PAN  ","12134     ",210
"PAN  ","12135     ",210
"PAN  ","12136     ",210
"PAN  ","12137     ",210
"PAN  ","12138     ",210
"PAN  ","12139     ",210
"PAN  ","1214      ",110
"PAN  ","12140     ",210
"PAN  ","12141     ",120
"PAN  ","12142     ",10
"PAN  ","12143     ",210
"PAN  ","12144     ",150
"PAN  ","12145     ",150
"PAN  ","12146     ",150
"PAN  ","12147     ",160
"PAN  ","12148     ",210
"PAN  ","12149     ",210
"PAN  ","1215      ",180
"PAN  ","12150     ",80
"PAN  ","12151     ",190
"PAN  ","12152     ",250
"PAN  ","12153     ",160
"PAN  ","12154     ",180
"PAN  ","12155     ",180
"PAN  ","12156     ",210
"PAN  ","12157     ",210
"PAN  ","12158     ",90
"PAN  ","12159     ",250
"PAN  ","1216      ",110
"PAN  ","12160     ",180
"PAN  ","12161     ",210
"PAN  ","12162     ",210
"PAN  ","12163     ",230
"PAN  ","12164     ",210
"PAN  ","12165     ",230
"PAN  ","12166     ",200
"PAN  ","12167     ",230
"PAN  ","12168     ",210
"PAN  ","12169     ",100
"PAN  ","1217      ",180
"PAN  ","12170     ",210
"PAN  ","12171     ",210
"PAN  ","12172     ",350
"PAN  ","12173     ",210
"PAN  ","12174     ",200
"PAN  ","12175     ",210
"PAN  ","12176     ",160
"PAN  ","12177     ",190
"PAN  ","12178     ",200
"PAN  ","12179     ",170
"PAN  ","1218      ",200
"PAN  ","12180     ",200
"PAN  ","12181     ",70
"PAN  ","12182     ",150
"PAN  ","12183     ",230
"PAN  ","12184     ",210
"PAN  ","12185     ",120
"PAN  ","12186     ",200
"PAN  ","12187     ",210
"PAN  ","12188     ",180
"PAN  ","12189     ",150
"PAN  ","1219      ",210
"PAN  ","12190     ",370
"PAN  ","12191     ",120
"PAN  ","12192     ",160
"PAN  ","12193     ",210
"PAN  ","12194     ",200
"PAN  ","12195     ",70
"PAN  ","12196     ",210
"PAN  ","12197     ",200
"PAN  ","12198     ",210
"PAN  ","12199     ",210
"PAN  ","122       ",110
"PAN  ","1220      ",210
"PAN  ","12200     ",250
"PAN  ","12201     ",210
"PAN  ","12202     ",150
"PAN  ","12203     ",200
"PAN  ","12204     ",210
"PAN  ","12205     ",230
"PAN  ","12206     ",190
"PAN  ","12207     ",210
"PAN  ","12208     ",150
"PAN  ","12209     ",70
"PAN  ","1221      ",210
"PAN  ","12210     ",210
"PAN  ","12211     ",70
"PAN  ","12212     ",120
"PAN  ","12213     ",150
"PAN  ","12214     ",670
"PAN  ","12215     ",190
"PAN  ","12216     ",70
"PAN  ","12217     ",210
"PAN  ","12218     ",210
"PAN  ","12219     ",180
"PAN  ","1222      ",150
"PAN  ","12220     ",280
"PAN  ","12221     ",160
"PAN  ","12222     ",210
"PAN  ","12223     ",210
"PAN  ","12224     ",180
"PAN  ","12225     ",140
"PAN  ","12226     ",210
"PAN  ","12227     ",200
"PAN  ","12228     ",210
"PAN  ","12229     ",200
"PAN  ","1223      ",380
"PAN  ","12230     ",190
"PAN  ","12231     ",200
"PAN  ","12232     ",210
"PAN  ","12233     ",190
"PAN  ","12234     ",250
"PAN  ","12235     ",210
"PAN  ","12236     ",180
"PAN  ","12237     ",210
"PAN  ","12238     ",180
"PAN  ","12239     ",210
"PAN  ","1224      ",230
"PAN  ","12240     ",200
"PAN  ","12241     ",150
"PAN  ","12242     ",70
"PAN  ","12243     ",10
"PAN  ","12244     ",200
"PAN  ","12245     ",210
"PAN  ","12246     ",390
"PAN  ","12247     ",150
"PAN  ","12248     ",150
"PAN  ","12249     ",200
"PAN  ","1225      ",150
"PAN  ","12250     ",210
"PAN  ","12251     ",210
"PAN  ","12252     ",210
"PAN  ","12253     ",210
"PAN  ","12254     ",190
"PAN  ","12255     ",250
"PAN  ","12256     ",210
"PAN  ","12257     ",210
"PAN  ","12258     ",250
"PAN  ","12259     ",180
"PAN  ","1226      ",210
"PAN  ","12260     ",190
"PAN  ","12261     ",210
"PAN  ","12262     ",210
"PAN  ","12263     ",70
"PAN  ","12264     ",120
"PAN  ","12265     ",210
"PAN  ","12266     ",190
"PAN  ","12267     ",130
"PAN  ","12268     ",110
"PAN  ","12269     ",250
"PAN  ","1227      ",160
"PAN  ","12270     ",210
"PAN  ","12271     ",210
"PAN  ","12272     ",210
"PAN  ","12273     ",210
"PAN  ","12274     ",260
"PAN  ","12275     ",180
"PAN  ","12276     ",210
"PAN  ","12277     ",210
"PAN  ","12278     ",160
"PAN  ","12279     ",70
"PAN  ","1228      ",100
"PAN  ","12280     ",200
"PAN  ","12281     ",210
"PAN  ","12282     ",160
"PAN  ","12283     ",260
"PAN  ","12284     ",150
"PAN  ","12285     ",210
"PAN  ","12286     ",210
"PAN  ","12287     ",200
"PAN  ","12288     ",200
"PAN  ","12289     ",210
"PAN  ","1229      ",190
"PAN  ","12290     ",250
"PAN  ","12291     ",210
"PAN  ","12292     ",370
"PAN  ","12293     ",70
"PAN  ","12294     ",210
"PAN  ","12295     ",180
"PAN  ","12296     ",210
"PAN  ","12297     ",150
"PAN  ","12298     ",200
"PAN  ","12299     ",210
"PAN  ","123       ",180
"PAN  ","1230      ",150
"PAN  ","12300     ",210
"PAN  ","12301     ",380
"PAN  ","12302     ",180
"PAN  ","12303     ",650
"PAN  ","12304     ",120
"PAN  ","12305     ",150
"PAN  ","12306     ",190
"PAN  ","12307     ",210
"PAN  ","12308     ",170
"PAN  ","12309     ",190
"PAN  ","1231      ",210
"PAN  ","12310     ",180
"PAN  ","12311     ",210
"PAN  ","12312     ",210
"PAN  ","12313     ",80
"PAN  ","12314     ",160
"PAN  ","12315     ",210
"PAN  ","12316     ",200
"PAN  ","12317     ",250
"PAN  ","12318     ",210
"PAN  ","12319     ",70
"PAN  ","1232      ",210
"PAN  ","12320     ",210
"PAN  ","12321     ",160
"PAN  ","12322     ",370
"PAN  ","12323     ",190
"PAN  ","12324     ",100
"PAN  ","12325     ",70
"PAN  ","12326     ",210
"PAN  ","12327     ",120
"PAN  ","12328     ",160
"PAN  ","12329     ",200
"PAN  ","1233      ",230
"PAN  ","12330     ",160
"PAN  ","12331     ",210
"PAN  ","12332     ",70
"PAN  ","12333     ",160
"PAN  ","12334     ",210
"PAN  ","12335     ",440
"PAN  ","12336     ",230
"PAN  ","12337     ",120
"PAN  ","12338     ",200
"PAN  ","12339     ",200
"PAN  ","1234      ",190
"PAN  ","12340     ",160
"PAN  ","12341     ",210
"PAN  ","12342     ",210
"PAN  ","12343     ",210
"PAN  ","12344     ",180
"PAN  ","12345     ",70
"PAN  ","12346     ",210
"PAN  ","12347     ",200
"PAN  ","12348     ",160
"PAN  ","12349     ",100
"PAN  ","1235      ",190
"PAN  ","12350     ",210
"PAN  ","12351     ",210
"PAN  ","12352     ",200
"PAN  ","12353     ",390
"PAN  ","12354     ",70
"PAN  ","12355     ",130
"PAN  ","12356     ",200
"PAN  ","12357     ",200
"PAN  ","12358     ",210
"PAN  ","12359     ",200
"PAN  ","1236      ",100
"PAN  ","12360     ",200
"PAN  ","12361     ",210
"PAN  ","12362     ",210
"PAN  ","12363     ",210
"PAN  ","12364     ",180
"PAN  ","12365     ",200
"PAN  ","12366     ",70
"PAN  ","12367     ",170
"PAN  ","12368     ",230
"PAN  ","12369     ",160
"PAN  ","1237      ",100
"PAN  ","12370     ",210
"PAN  ","12371     ",200
"PAN  ","12372     ",130
"PAN  ","12373     ",210
"PAN  ","12374     ",210
"PAN  ","12375     ",210
"PAN  ","12376     ",100
"PAN  ","12377     ",210
"PAN  ","12378     ",160
"PAN  ","12379     ",70
"PAN  ","1238      ",160
"PAN  ","12380     ",110
"PAN  ","12381     ",80
"PAN  ","12382     ",210
"PAN  ","12383     ",210
"PAN  ","12384     ",210
"PAN  ","12385     ",210
"PAN  ","12386     ",230
"PAN  ","12387     ",210
"PAN  ","12388     ",210
"PAN  ","12389     ",210
"PAN  ","1239      ",70
"PAN  ","12390     ",210
"PAN  ","12391     ",210
"PAN  ","12392     ",200
"PAN  ","12393     ",210
"PAN  ","12394     ",200
"PAN  ","12395     ",210
"PAN  ","12396     ",210
"PAN  ","12397     ",210
"PAN  ","12398     ",210
"PAN  ","12399     ",200
"PAN  ","124       ",180
"PAN  ","1240      ",190
"PAN  ","12400     ",210
"PAN  ","12401     ",80
"PAN  ","12402     ",180
"PAN  ","12403     ",260
"PAN  ","12404     ",210
"PAN  ","12405     ",140
"PAN  ","12406     ",210
"PAN  ","12407     ",110
"PAN  ","12408     ",210
"PAN  ","12409     ",70
"PAN  ","1241      ",210
"PAN  ","12410     ",210
"PAN  ","12411     ",210
"PAN  ","12412     ",200
"PAN  ","12413     ",210
"PAN  ","12414     ",180
"PAN  ","12415     ",100
"PAN  ","12416     ",210
"PAN  ","12417     ",130
"PAN  ","12418     ",140
"PAN  ","12419     ",210
"PAN  ","1242      ",210
"PAN  ","12420     ",160
"PAN  ","12421     ",210
"PAN  ","12422     ",210
"PAN  ","12423     ",140
"PAN  ","12424     ",70
"PAN  ","12425     ",200
"PAN  ","12426     ",210
"PAN  ","12427     ",100
"PAN  ","12428     ",210
"PAN  ","12429     ",120
"PAN  ","1243      ",180
"PAN  ","12430     ",120
"PAN  ","12431     ",210
"PAN  ","12432     ",160
"PAN  ","12433     ",200
"PAN  ","12434     ",210
"PAN  ","12435     ",160
"PAN  ","12436     ",210
"PAN  ","12437     ",210
"PAN  ","12438     ",100
"PAN  ","12439     ",130
"PAN  ","1244      ",150
"PAN  ","12440     ",180
"PAN  ","12441     ",130
"PAN  ","12442     ",210
"PAN  ","12443     ",210
"PAN  ","12444     ",210
"PAN  ","12445     ",130
"PAN  ","12446     ",150
"PAN  ","12447     ",120
"PAN  ","12448     ",140
"PAN  ","12449     ",210
"PAN  ","1245      ",160
"PAN  ","12450     ",200
"PAN  ","12451     ",210
"PAN  ","12452     ",390
"PAN  ","12453     ",210
"PAN  ","12454     ",210
"PAN  ","12455     ",200
"PAN  ","12456     ",160
"PAN  ","12457     ",100
"PAN  ","12458     ",70
"PAN  ","12459     ",210
"PAN  ","1246      ",210
"PAN  ","12460     ",210
"PAN  ","12461     ",110
"PAN  ","12462     ",330
"PAN  ","12463     ",110
"PAN  ","12464     ",70
"PAN  ","12465     ",210
"PAN  ","12466     ",210
"PAN  ","12467     ",100
"PAN  ","12468     ",480
"PAN  ","12469     ",160
"PAN  ","1247      ",120
"PAN  ","12470     ",210
"PAN  ","12471     ",110
"PAN  ","12472     ",210
"PAN  ","12473     ",180
"PAN  ","12474     ",210
"PAN  ","12475     ",210
"PAN  ","12476     ",210
"PAN  ","12477     ",210
"PAN  ","12478     ",210
"PAN  ","12479     ",200
"PAN  ","1248      ",210
"PAN  ","12480     ",100
"PAN  ","12481     ",610
"PAN  ","12482     ",200
"PAN  ","12483     ",210
"PAN  ","12484     ",210
"PAN  ","12485     ",180
"PAN  ","12486     ",110
"PAN  ","12487     ",210
"PAN  ","12488     ",210
"PAN  ","12489     ",210
"PAN  ","1249      ",240
"PAN  ","12490     ",210
"PAN  ","12491     ",70
"PAN  ","12492     ",120
"PAN  ","12493     ",120
"PAN  ","12494     ",200
"PAN  ","12495     ",210
"PAN  ","12496     ",210
"PAN  ","12497     ",210
"PAN  ","12498     ",210
"PAN  ","12499     ",150
"PAN  ","125       ",230
"PAN  ","1250      ",210
"PAN  ","12500     ",210
"PAN  ","12501     ",210
"PAN  ","12502     ",210
"PAN  ","12503     ",210
